physicalid,full_stree,ntaname,boro_name,count,count_per_100ft,with_nta_name
102652,DEPEW AVE,,,0.0,0.0,
43570,WHYTE AVE,,,0.0,0.0,
20238,26 AVE,,,0.0,0.0,
49080,VICTORY BLVD,,,0.0,0.0,
8372,SKILLMAN AVE,,,0.0,0.0,
2418,PARK AVE,,,0.0,0.0,
98212,TAFT AVE,,,0.0,0.0,
49739,VANBRUNT ST,Annadale-Huguenot-Prince's Bay-Eltingville,Staten Island,1.0,0.12317868991896809,"VANBRUNT ST, Annadale-Huguenot-Prince's Bay-Eltingville, Staten Island"
7353,53 AVE,Auburndale,Queens,3.0,0.4351436731946548,"53 AVE, Auburndale, Queens"
29665,159 AVE,,,0.0,0.0,
19251,F DOUGLAS BLVD,,,0.0,0.0,
44155,NEW YORK AVE,,,0.0,0.0,
20818,MURDOCK AVE,,,0.0,0.0,
82148,E  41 ST,,,0.0,0.0,
36389,PROSPECT AVE,Morrisania-Melrose,Bronx,1.0,0.11319304082979059,"PROSPECT AVE, Morrisania-Melrose, Bronx"
87042,VIREO AVE,Woodlawn-Wakefield,Bronx,1.0,0.14154286818552575,"VIREO AVE, Woodlawn-Wakefield, Bronx"
3164,RIVERSIDE DR,,,0.0,0.0,
57448,BRONXWOOD AVE,,,0.0,0.0,
120770,N  END AVE,,,0.0,0.0,
15697,HYLAN BLVD,,,0.0,0.0,
89779,W  128 ST,Central Harlem North-Polo Grounds,Manhattan,2.0,0.10632615624692769,"W  128 ST, Central Harlem North-Polo Grounds, Manhattan"
60776,OGORMAN AVE,,,0.0,0.0,
80808,71 RD,,,0.0,0.0,
44314,MARCY AVE,,,0.0,0.0,
25504,164 ST,,,0.0,0.0,
7278,58 AVE,,,0.0,0.0,
23327,MANHATTAN AVE,,,0.0,0.0,
41601,BRUCKNER BLVD,Pelham Bay-Country Club-City Island,Bronx,1.0,0.17642250873719217,"BRUCKNER BLVD, Pelham Bay-Country Club-City Island, Bronx"
60630,BENNETT ST,Port Richmond,Staten Island,1.0,0.11707108878260522,"BENNETT ST, Port Richmond, Staten Island"
182643,CHURCH LN,,,0.0,0.0,
64969,ROYAL ST,,,0.0,0.0,
181278,W  100 ST,,,0.0,0.0,
16438,FOREST AVE,,,0.0,0.0,
35760,GD CONCOURSE,,,0.0,0.0,
24382,SPRINGFIELD BLVD,,,0.0,0.0,
80210,60 AVE,Queensboro Hill,Queens,1.0,0.07534780741659111,"60 AVE, Queensboro Hill, Queens"
20720,IRWIN PL,,,0.0,0.0,
15782,BARRET RD,,,0.0,0.0,
45485,FARRAGUT RD,,,0.0,0.0,
10918,QNS MIDTOWN EXPY  CLVR,,,0.0,0.0,
51016,BAINBRIDGE AVE,,,0.0,0.0,
63486,EDSON AVE,,,0.0,0.0,
44465,NOSTRAND AVE,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,1.0,0.1862585127715777,"NOSTRAND AVE, Georgetown-Marine Park-Bergen Beach-Mill Basin, Brooklyn"
184053,AVIATION RD,,,0.0,0.0,
94627,SEA GATE RD,,,0.0,0.0,
70944,QUINCE AVE,,,0.0,0.0,
33473,268 ST,,,0.0,0.0,
30504,85 ST,Jackson Heights,Queens,1.0,0.16466091762937837,"85 ST, Jackson Heights, Queens"
141123,RAILROAD AVE,,,0.0,0.0,
66384,MAYFAIR DR S,,,0.0,0.0,
26672,69 ST,,,0.0,0.0,
104967,MEADOW LN,,,0.0,0.0,
20365,69 AVE,,,0.0,0.0,
3943,STANTON ST,,,0.0,0.0,
45758,GRAHAM AVE,,,0.0,0.0,
104731,RICHMOND CT,,,0.0,0.0,
23681,25 DR,,,0.0,0.0,
79872,FRONT ST,,,0.0,0.0,
12322,QUEENS BLVD,,,0.0,0.0,
47874,KINGSHIGWY,,,0.0,0.0,
92431,199 ST,,,0.0,0.0,
72408,CHAUNCEY ST,,,0.0,0.0,
93844,COLEMAN ST,Flatlands,Brooklyn,1.0,0.05738873395271535,"COLEMAN ST, Flatlands, Brooklyn"
58864,73 ST,,,0.0,0.0,
53031,67 ST,,,0.0,0.0,
20832,MURDOCK AVE,,,0.0,0.0,
96093,44 AVE,,,0.0,0.0,
8880,ASTORIA BLVD,,,0.0,0.0,
96060,E  98 ST,,,0.0,0.0,
23438,77 RD,Kew Gardens Hills,Queens,1.0,0.07717324867465956,"77 RD, Kew Gardens Hills, Queens"
33541,78 ST,Jackson Heights,Queens,1.0,0.06628149795312663,"78 ST, Jackson Heights, Queens"
7501,225 ST,,,0.0,0.0,
27189,PIDGEON MEADOW RD,,,0.0,0.0,
85947,E  176 ST,,,0.0,0.0,
36157,E  175 ST,,,0.0,0.0,
95259,HANUS ST,,,0.0,0.0,
41356,BEACH AVE,,,0.0,0.0,
97802,28 RD,,,0.0,0.0,
55622,ARROWOOD CT,,,0.0,0.0,
50160,RICHMOND RD,,,0.0,0.0,
41871,E  235 ST,,,0.0,0.0,
68683,UTICA AVE,,,0.0,0.0,
84470,100 AVE,,,0.0,0.0,
150705,PULASKI ST,,,0.0,0.0,
42254,BATH AVE,Bath Beach,Brooklyn,1.0,0.14989341644939344,"BATH AVE, Bath Beach, Brooklyn"
3856,AMSTERDAM AVE,,,0.0,0.0,
114170,MANAHAN ST,,,0.0,0.0,
61252,ZEREGA AVE,,,0.0,0.0,
11768,36 AVE,,,0.0,0.0,
109867,OLD   VANDALIA ST,,,0.0,0.0,
39777,P AVE,,,0.0,0.0,
53183,COMMERCE ST,Carroll Gardens-Columbia Street-Red Hook,Brooklyn,3.0,0.46839780527654573,"COMMERCE ST, Carroll Gardens-Columbia Street-Red Hook, Brooklyn"
70874,CALLOWAY ST,,,0.0,0.0,
57047,ARMSTRONG AVE,,,0.0,0.0,
85587,CAMERON AVE,,,0.0,0.0,
94084,FIFTH ST,,,0.0,0.0,
9030,97 ST,,,0.0,0.0,
100045,48 AVE,,,0.0,0.0,
84826,BRIGHTON 02 ST,,,0.0,0.0,
166022,NO NAME ST,,,0.0,0.0,
65833,E  78 ST,,,0.0,0.0,
12891,SHEA RD,,,0.0,0.0,
33139,111 AVE,,,0.0,0.0,
6081,BREWER BLVD,,,0.0,0.0,
105622,BCH 209 ST,,,0.0,0.0,
179665,NORTH LOOP,,,0.0,0.0,
6305,JAMAICA AVE,,,0.0,0.0,
101988,LEASON PL,,,0.0,0.0,
167812,MARINE PY-GIL HODGES BRIDGE APPR,,,0.0,0.0,
28358,160 ST,East Flushing,Queens,1.0,0.0531510601255049,"160 ST, East Flushing, Queens"
5540,KISSENA BLVD,,,0.0,0.0,
97151,W  EIGHTH RD,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,1.0,0.1316978908187531,"W  EIGHTH RD, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel, Queens"
15158,BLOOMINGDALE RD,,,0.0,0.0,
30059,MARATHON PKWY,Douglas Manor-Douglaston-Little Neck,Queens,1.0,0.07973948463710438,"MARATHON PKWY, Douglas Manor-Douglaston-Little Neck, Queens"
82,PEARL ST,,,0.0,0.0,
66136,HOWARD AVE,,,0.0,0.0,
44545,MANHATTAN AVE,,,0.0,0.0,
90171,172 ST,,,0.0,0.0,
9965,32 AVE,,,0.0,0.0,
27238,166 ST,,,0.0,0.0,
25744,SUTPHIN BLVD,,,0.0,0.0,
33303,257 ST,,,0.0,0.0,
114390,WATER ST,,,0.0,0.0,
71390,IRVING AVE,,,0.0,0.0,
7710,221 ST,,,0.0,0.0,
36068,WASHINGTON AVE,,,0.0,0.0,
98262,WEST TER,,,0.0,0.0,
646,CHARLES ST,,,0.0,0.0,
5895,HILLSIDE AVE,,,0.0,0.0,
12349,QUEENS BLVD,,,0.0,0.0,
41680,UNION PORT RD,,,0.0,0.0,
81102,B 29 ST,Far Rockaway-Bayswater,Queens,6.0,0.640904943229729,"B 29 ST, Far Rockaway-Bayswater, Queens"
179466,CAMPUS RD,,,0.0,0.0,
84392,178 ST,,,0.0,0.0,
15858,VETERANS RD W,,,0.0,0.0,
28026,W  165 ST,,,0.0,0.0,
70523,E  92 ST,,,0.0,0.0,
103939,BREEZY POINT BLVD,,,0.0,0.0,
79367,271 ST,,,0.0,0.0,
10675,58 RD,,,0.0,0.0,
25569,169 ST,,,0.0,0.0,
29058,PARK LN  S,,,0.0,0.0,
71587,CEDAR GROVE AVE,,,0.0,0.0,
92170,LARKIN AVE,,,0.0,0.0,
61302,MAYFLOWER AVE,,,0.0,0.0,
39838,NEPTUNE AVE,Seagate-Coney Island,Brooklyn,1.0,0.13206232751645167,"NEPTUNE AVE, Seagate-Coney Island, Brooklyn"
103066,182 PL,,,0.0,0.0,
82202,LANDER ST,Briarwood-Jamaica Hills,Queens,1.0,0.13542101120851427,"LANDER ST, Briarwood-Jamaica Hills, Queens"
68699,E  52 ST,,,0.0,0.0,
56986,SYCAMORE ST,,,0.0,0.0,
41433,BRUCKNER BLVD,,,0.0,0.0,
7665,93 AVE,,,0.0,0.0,
31449,BRADDOCK AVE,,,0.0,0.0,
29914,134 AVE,Springfield Gardens North,Queens,2.0,0.2940696868263805,"134 AVE, Springfield Gardens North, Queens"
42095,NIELL AVE,,,0.0,0.0,
6578,JAMAICA AVE,,,0.0,0.0,
182781,RAILROAD AVE,,,0.0,0.0,
70124,121 AVE,,,0.0,0.0,
75127,AVE M,,,0.0,0.0,
7443,241 ST,Bellerose,Queens,1.0,0.06415963031590816,"241 ST, Bellerose, Queens"
70291,260 ST,Glen Oaks-Floral Park-New Hyde Park,Queens,3.0,0.18159052416729976,"260 ST, Glen Oaks-Floral Park-New Hyde Park, Queens"
42291,60 ST,Sunset Park East,Brooklyn,1.0,0.058171976573083414,"60 ST, Sunset Park East, Brooklyn"
34606,CORONA AVE,,,0.0,0.0,
102975,COLLEGE AVE,,,0.0,0.0,
19392,LENOX AVE,,,0.0,0.0,
54505,BOSTON POST RD,,,0.0,0.0,
591,HUDSON ST,,,0.0,0.0,
69577,FOSTER AVE,,,0.0,0.0,
71054,170 ST,Baisley Park,Queens,1.0,0.4603575312078815,"170 ST, Baisley Park, Queens"
10224,BOOTH MEMORIAL AVE,,,0.0,0.0,
49021,BKLYN AVE,,,0.0,0.0,
13133,ASTORIA BLVD  N,,,0.0,0.0,
69847,S  GOFF AVE,,,0.0,0.0,
71131,THOMAS BOYLAND ST,,,0.0,0.0,
36876,FOURTH AVE,,,0.0,0.0,
78562,DINTREE LN,,,0.0,0.0,
127011,SOUTH ST,,,0.0,0.0,
98122,ORIENTAL CT,,,0.0,0.0,
60626,PALMER AVE,,,0.0,0.0,
34075,158 AVE,,,0.0,0.0,
22858,FLUSHING AVE,,,0.0,0.0,
54586,BOYD AVE,,,0.0,0.0,
58107,NEHRING AVE,,,0.0,0.0,
2975,BROADWAY,,,0.0,0.0,
8159,N  CONDUIT BLVD,,,0.0,0.0,
166676,SNUG HARBOR RD,,,0.0,0.0,
156804,RAWLINGS AVE,,,0.0,0.0,
1118,EIGHTH AVE,Hudson Yards-Chelsea-Flatiron-Union Square,Manhattan,1.0,0.1481372702742621,"EIGHTH AVE, Hudson Yards-Chelsea-Flatiron-Union Square, Manhattan"
34513,CIP,,,0.0,0.0,
18471,MONTAUK ST,,,0.0,0.0,
61277,BRUSH AVE,,,0.0,0.0,
175596,SPRINGFIELD BLVD,,,0.0,0.0,
188183,SEAGIRT BLVD,,,0.0,0.0,
39164,GRAND AVE,,,0.0,0.0,
82839,SHORE RD,,,0.0,0.0,
32922,85 AVE,,,0.0,0.0,
94974,GREENCROFT AVE,,,0.0,0.0,
63986,BUTTERWRTH AVE,,,0.0,0.0,
87849,E  164 ST,,,0.0,0.0,
24528,39 AVE,,,0.0,0.0,
27709,60 ST,,,0.0,0.0,
25960,166 ST,,,0.0,0.0,
62640,PARK DR,,,0.0,0.0,
73478,RIDGE ST,,,0.0,0.0,
81089,DIX AVE,,,0.0,0.0,
57883,64 ST,,,0.0,0.0,
89566,75 PL,,,0.0,0.0,
71616,121 ST,,,0.0,0.0,
56326,BOND ST,,,0.0,0.0,
26205,DOUGLASTON PW,,,0.0,0.0,
8677,WOODHAVEN BLVD,,,0.0,0.0,
15340,CLAIRMONT AVE,,,0.0,0.0,
82047,90 AVE,Hollis,Queens,2.0,0.8155891684405824,"90 AVE, Hollis, Queens"
33295,252 ST,,,0.0,0.0,
45883,HUMBOLDT ST,,,0.0,0.0,
156704,OCEAN PKWY,,,0.0,0.0,
105049,SCHINDLER CT,,,0.0,0.0,
83611,72 ST,,,0.0,0.0,
58621,LAFAYETTE AVE,,,0.0,0.0,
33155,177 ST,St. Albans,Queens,2.0,0.17947072535438877,"177 ST, St. Albans, Queens"
169188,E  162 ST,,,0.0,0.0,
68618,REMSEN AVE,Rugby-Remsen Village,Brooklyn,2.0,0.11640896843273317,"REMSEN AVE, Rugby-Remsen Village, Brooklyn"
98227,NEWBERRY AVE,,,0.0,0.0,
80993,MAIN ST,,,0.0,0.0,
36383,PROSPECT AVE,,,0.0,0.0,
50231,ZOE ST,,,0.0,0.0,
63989,NORTHENTRY RD,,,0.0,0.0,
157643,MIDDLELOOP RD,,,0.0,0.0,
95697,OLD AMBOY RD,,,0.0,0.0,
37856,MAN COLLEG PKWY,,,0.0,0.0,
29249,162 AVE,,,0.0,0.0,
35341,E  173 ST,,,0.0,0.0,
85277,MESEROLE ST,,,0.0,0.0,
30737,75 ST,,,0.0,0.0,
10491,UNION TNPK,,,0.0,0.0,
5297,107 AVE,,,0.0,0.0,
24100,118 AVE,,,0.0,0.0,
72773,W  160 ST,,,0.0,0.0,
3866,AMSTERDAM AVE,Hamilton Heights,Manhattan,2.0,0.29384113934011713,"AMSTERDAM AVE, Hamilton Heights, Manhattan"
98812,HILLVIEW PL,,,0.0,0.0,
82845,SHORE RD,,,0.0,0.0,
47298,PARKSIDE AVE,,,0.0,0.0,
6738,137 AVE,,,0.0,0.0,
88326,E  163 ST,Longwood,Bronx,1.0,0.13884486042988045,"E  163 ST, Longwood, Bronx"
87051,E  215 ST,,,0.0,0.0,
33867,97 AVE,Woodhaven,Queens,1.0,0.16195075465844114,"97 AVE, Woodhaven, Queens"
88350,DOROTHEA PL,,,0.0,0.0,
39327,CONEY IS AVE,Brighton Beach,Brooklyn,2.0,0.41297826306639296,"CONEY IS AVE, Brighton Beach, Brooklyn"
65452,TENTH AVE,Dyker Heights,Brooklyn,3.0,0.4168342081421565,"TENTH AVE, Dyker Heights, Brooklyn"
32310,148 AVE,,,0.0,0.0,
100247,E  FORDHAM RD,,,0.0,0.0,
104902,BIANCA CT,,,0.0,0.0,
30875,SURREY PL,,,0.0,0.0,
52822,E  201 ST,,,0.0,0.0,
62408,E  152 ST,Melrose South-Mott Haven North,Bronx,2.0,0.18959610668049376,"E  152 ST, Melrose South-Mott Haven North, Bronx"
170338,RHUMBA PL,,,0.0,0.0,
1316,TENTH AVE,,,0.0,0.0,
62519,KINGSLAND AVE,,,0.0,0.0,
96330,201 AVE,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,7.0,3.3836614477332994,"201 AVE, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel, Queens"
97369,114 RD,,,0.0,0.0,
69665,THAMES ST,,,0.0,0.0,
42096,NIELL AVE,,,0.0,0.0,
45550,AVE S,,,0.0,0.0,
85452,UNION ST,,,0.0,0.0,
74739,ESSEX ST,,,0.0,0.0,
37653,3 AVE,,,0.0,0.0,
82513,162 ST,,,0.0,0.0,
167587,ORIENTAL ST,,,0.0,0.0,
34330,209 ST,,,0.0,0.0,
87316,HARRISON AVE,,,0.0,0.0,
135735,MCCARRON DR,,,0.0,0.0,
28046,E  115 ST,,,0.0,0.0,
43227,ATLANTIC AVE,,,0.0,0.0,
94209,LUQUER ST,,,0.0,0.0,
92321,FEDERAL CIR,,,0.0,0.0,
93571,ARCADIA PL,West New Brighton-New Brighton-St. George,Staten Island,3.0,0.30947393985330796,"ARCADIA PL, West New Brighton-New Brighton-St. George, Staten Island"
7826,HEMPSTEAD AVE,,,0.0,0.0,
155547,RODMANS NECK RD,,,0.0,0.0,
50563,E  233 ST,,,0.0,0.0,
146885,EDSALL AVE,,,0.0,0.0,
45439,E  26 ST,Midwood,Brooklyn,7.0,0.3645068624293579,"E  26 ST, Midwood, Brooklyn"
16038,AMBOY RD,,,0.0,0.0,
94058,27 ST,,,0.0,0.0,
8738,WOODHAVEN BLVD,,,0.0,0.0,
176439,E  11 ST,East Village,Manhattan,2.0,0.11981194250708618,"E  11 ST, East Village, Manhattan"
47456,ALBANY AVE,,,0.0,0.0,
36662,88 ST,,,0.0,0.0,
117151,PARK AVE,,,0.0,0.0,
79251,253 ST,,,0.0,0.0,
133945,AVIATION RD,,,0.0,0.0,
185591,E  120 ST,,,0.0,0.0,
165378,QUEENS BLVD,,,0.0,0.0,
98476,NEWMAN AVE,,,0.0,0.0,
64614,MINIEFORD AVE,,,0.0,0.0,
98659,BEEKMAN AVE,,,0.0,0.0,
17222,LIBERTY AVE,,,0.0,0.0,
83882,139 ST,Whitestone,Queens,2.0,0.14043502302382166,"139 ST, Whitestone, Queens"
40249,WHITE PLAINS RD,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,1.0,0.05815367393678569,"WHITE PLAINS RD, Soundview-Castle Hill-Clason Point-Harding Park, Bronx"
100394,LYNCH ST,,,0.0,0.0,
68911,E  NEW YORK AVE,,,0.0,0.0,
52093,CASTLETON AVE,,,0.0,0.0,
48287,FLATLAND AVE,,,0.0,0.0,
85249,KEAP ST,,,0.0,0.0,
84484,107 AVE,Queens Village,Queens,3.0,0.25290743651027725,"107 AVE, Queens Village, Queens"
67667,18 ST,,,0.0,0.0,
73016,A AVE,Rugby-Remsen Village,Brooklyn,1.0,0.12891852288119576,"A AVE, Rugby-Remsen Village, Brooklyn"
40747,E  GUN HILL RD,,,0.0,0.0,
63491,EDSON AVE,,,0.0,0.0,
82136,E  75 ST,,,0.0,0.0,
38987,OCEAN PKWY,,,0.0,0.0,
45296,MARTENCE ST,,,0.0,0.0,
42978,BENSON AVE,,,0.0,0.0,
27674,DECATUR ST,Ridgewood,Queens,2.0,0.14528335405701676,"DECATUR ST, Ridgewood, Queens"
44654,MILL RD,Oakwood-Oakwood Beach,Staten Island,88.0,9.075666264055823,"MILL RD, Oakwood-Oakwood Beach, Staten Island"
20674,204 ST,,,0.0,0.0,
98028,CARY CT,,,0.0,0.0,
38537,PACIFIC ST,,,0.0,0.0,
25740,SUTPHIN BLVD,South Jamaica,Queens,1.0,0.19113582597646842,"SUTPHIN BLVD, South Jamaica, Queens"
174820,BOSTON POST RD,,,0.0,0.0,
189147,WHITESTONE EP TURNAROUND EB,,,0.0,0.0,
75422,LEE AVE,,,0.0,0.0,
73793,ETNA ST,,,0.0,0.0,
81135,RULAND PL,,,0.0,0.0,
21278,83 ST,,,0.0,0.0,
12467,35 AVE,,,0.0,0.0,
10595,ROBINSON PKWY,,,0.0,0.0,
185640,CRAIG RD N,,,0.0,0.0,
22093,135 AVE,,,0.0,0.0,
32781,79 ST,,,0.0,0.0,
14751,196 AVE,,,0.0,0.0,
4352,A AVE,,,0.0,0.0,
20279,VAN WYCK BLVD,,,0.0,0.0,
102661,ULMER ST,,,0.0,0.0,
17587,159 ST,,,0.0,0.0,
86396,SHIRRA AVE,,,0.0,0.0,
36329,E  TREMONT AVE,,,0.0,0.0,
11260,112 ST,,,0.0,0.0,
70694,PITKIN AVE,,,0.0,0.0,
19537,E  85 ST,,,0.0,0.0,
22201,HOLLY AVE,,,0.0,0.0,
100226,89 AVE,,,0.0,0.0,
15529,HYLAN BLVD,,,0.0,0.0,
18962,BAILSEY BLVD,,,0.0,0.0,
134344,ORCHARD BEACH BUS TERMINAL LOOP,,,0.0,0.0,
137068,F DOUGLAS BLVD,,,0.0,0.0,
67519,CROSS BAY BLVD,,,0.0,0.0,
73963,GLENMORE AVE,,,0.0,0.0,
95709,DAFFODILL CT,Arden Heights,Staten Island,1.0,0.13872256256174387,"DAFFODILL CT, Arden Heights, Staten Island"
45633,E  22 ST,Midwood,Brooklyn,1.0,0.05207535693667709,"E  22 ST, Midwood, Brooklyn"
71736,WYONA ST,,,0.0,0.0,
14338,B 72 ST,,,0.0,0.0,
27890,39 AVE,,,0.0,0.0,
84173,213 ST,,,0.0,0.0,
2544,PARK AVE S,,,0.0,0.0,
41394,BRUCKNER BLVD,,,0.0,0.0,
25403,75 AVE,,,0.0,0.0,
72574,WILLIAMSBURG BR APPR,,,0.0,0.0,
35228,BEACH AVE,,,0.0,0.0,
62141,JACKSON AVE,,,0.0,0.0,
20038,GCP,,,0.0,0.0,
91987,VANDOREN ST,,,0.0,0.0,
19897,23 AVE,,,0.0,0.0,
11936,63 AVE,,,0.0,0.0,
3140,RIVERSIDE DR,,,0.0,0.0,
103674,FORREST ST,,,0.0,0.0,
167182,B 58 ST,,,0.0,0.0,
163800,MAC DONALD AVE,,,0.0,0.0,
31068,UTOPIA PKWY,,,0.0,0.0,
57510,RANDALL AVE,,,0.0,0.0,
38947,OCEAN PKWY,,,0.0,0.0,
64972,GOWER ST,,,0.0,0.0,
15512,HYLAN BLVD,,,0.0,0.0,
65615,SHORE PW,,,0.0,0.0,
2588,FIRST AVE,East Village,Manhattan,2.0,0.30796011783480154,"FIRST AVE, East Village, Manhattan"
6292,180 ST,Jamaica,Queens,2.0,0.093849823254428,"180 ST, Jamaica, Queens"
87789,W  165 ST,,,0.0,0.0,
56672,O AVE,,,0.0,0.0,
39782,P AVE,Bensonhurst East,Brooklyn,1.0,0.1468407322116548,"P AVE, Bensonhurst East, Brooklyn"
55665,BAY ST,,,0.0,0.0,
45044,TARGEE ST,,,0.0,0.0,
101404,PELL AVE,,,0.0,0.0,
29989,192 ST,,,0.0,0.0,
95031,E  166 ST,,,0.0,0.0,
166654,W  30 ST,,,0.0,0.0,
68048,STATE RD,,,0.0,0.0,
160,CHURCH ST,,,0.0,0.0,
58556,MILES AVE,,,0.0,0.0,
7843,HEMPSTEAD AVE,,,0.0,0.0,
164684,BOWERY BAY BLVD,,,0.0,0.0,
83720,172 ST,,,0.0,0.0,
128804,BEDELL AVE,,,0.0,0.0,
170696,NONAME,,,0.0,0.0,
72168,E  80 ST,,,0.0,0.0,
91649,W  68 ST,,,0.0,0.0,
93014,80 ST,,,0.0,0.0,
92770,202 ST,Hollis,Queens,1.0,0.06354144843679317,"202 ST, Hollis, Queens"
47954,TROY AVE,,,0.0,0.0,
51809,SOUTH AVE,,,0.0,0.0,
184490,EDINBORO RD,,,0.0,0.0,
20159,BEECH AVE,Flushing,Queens,1.0,0.1441562741168876,"BEECH AVE, Flushing, Queens"
43065,13 AVE,,,0.0,0.0,
21951,21 AVE,,,0.0,0.0,
44298,MARCY AVE,,,0.0,0.0,
152453,17 AVE,,,0.0,0.0,
29609,SUTTER AVE,,,0.0,0.0,
101592,69 AVE,,,0.0,0.0,
26950,W  162 ST,,,0.0,0.0,
12401,QUEENS BLVD,,,0.0,0.0,
79797,LAFAYETTE ST,,,0.0,0.0,
21546,27 ST,,,0.0,0.0,
45787,COLERIDGE ST,,,0.0,0.0,
19886,23 AVE,,,0.0,0.0,
24636,30 AVE,,,0.0,0.0,
63856,RODNEY ST,,,0.0,0.0,
82606,20 RD,,,0.0,0.0,
143163,WHE,,,0.0,0.0,
104695,BRADLEY CT,,,0.0,0.0,
42270,BATH AVE,,,0.0,0.0,
3658,3 AVE,,,0.0,0.0,
10512,UNION TNPK,,,0.0,0.0,
40045,FIELDSTON RD,,,0.0,0.0,
36492,W  238 ST,,,0.0,0.0,
103946,BREEZY POINT BLVD,,,0.0,0.0,
44458,NOSTRAND AVE,,,0.0,0.0,
14078,ROCKAWAY BEACH AVE,,,0.0,0.0,
170435,GOETHALS COMMUNITY C-D ROW,,,0.0,0.0,
146670,EAST PKWY,,,0.0,0.0,
164273,6 AVE,,,0.0,0.0,
31874,HILLYER ST,,,0.0,0.0,
17322,LIBERTY AVE,,,0.0,0.0,
62632,PARK DR,,,0.0,0.0,
38981,OCEAN PKWY,,,0.0,0.0,
92965,256 ST,Rosedale,Queens,1.0,0.07169634472553835,"256 ST, Rosedale, Queens"
98118,E  32 ST,,,0.0,0.0,
16823,129 ST,,,0.0,0.0,
27576,115 AVE,,,0.0,0.0,
54358,DECATUR AVE,,,0.0,0.0,
180512,20 AVE,,,0.0,0.0,
187785,OCEAN PKWY,,,0.0,0.0,
77527,E  66 ST,,,0.0,0.0,
47434,MYRTLE AVE,,,0.0,0.0,
32956,164 AVE,,,0.0,0.0,
56647,20 AVE,,,0.0,0.0,
46928,CLAY ST,,,0.0,0.0,
8551,ROCKAWAY BLVD,,,0.0,0.0,
102577,W  193 ST,,,0.0,0.0,
75146,AVE M,Canarsie,Brooklyn,1.0,0.14289521878495104,"AVE M, Canarsie, Brooklyn"
63112,MILL RD,Oakwood-Oakwood Beach,Staten Island,1.0,0.289316163371951,"MILL RD, Oakwood-Oakwood Beach, Staten Island"
102323,173 ST,,,0.0,0.0,
101676,57 RD,,,0.0,0.0,
56490,W  12 ST,Bensonhurst East,Brooklyn,1.0,0.05211108684891677,"W  12 ST, Bensonhurst East, Brooklyn"
163535,BCH 62 ST,,,0.0,0.0,
160943,GROSVENOR AVE,,,0.0,0.0,
26193,DOUGLASTON PW,,,0.0,0.0,
15434,ARTHUR KIL RD,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,Staten Island,1.0,0.06913991078809055,"ARTHUR KIL RD, Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill, Staten Island"
88374,LEEWARD LN,,,0.0,0.0,
24987,W  187 ST,Washington Heights North,Manhattan,1.0,0.09240150746060098,"W  187 ST, Washington Heights North, Manhattan"
25416,75 AVE,,,0.0,0.0,
55500,BELMAR DR W,,,0.0,0.0,
42183,NEW UTRECHT AVE,,,0.0,0.0,
25615,65 AVE,,,0.0,0.0,
60631,BENNETT ST,,,0.0,0.0,
81942,15 DR,,,0.0,0.0,
96916,RUTHERFORD PL,Gramercy,Manhattan,1.0,0.1544145809868546,"RUTHERFORD PL, Gramercy, Manhattan"
154086,B 67 ST,,,0.0,0.0,
102957,PELL PL,,,0.0,0.0,
23102,WOODWARD AVE,,,0.0,0.0,
2741,AVE D,,,0.0,0.0,
23311,E  73 ST,,,0.0,0.0,
94416,HEUSDEN ST,,,0.0,0.0,
8794,100 ST,,,0.0,0.0,
65107,GRAND AVE,,,0.0,0.0,
187003,MORNING STAR RD,,,0.0,0.0,
95215,ELWOOD PL,New Brighton-Silver Lake,Staten Island,1.0,0.09544272847079983,"ELWOOD PL, New Brighton-Silver Lake, Staten Island"
52002,LENEAVAR AVE,,,0.0,0.0,
5152,POWELL COVE BLVD,,,0.0,0.0,
94657,E  135 ST,,,0.0,0.0,
167996,112 ST,Richmond Hill,Queens,1.0,0.07363026007778388,"112 ST, Richmond Hill, Queens"
25846,UNDER HILL AVE,,,0.0,0.0,
40529,ROSEDALE AVE,,,0.0,0.0,
37852,3 AVE,,,0.0,0.0,
17672,LEWIS BLVD,,,0.0,0.0,
174263,METRO AVE,,,0.0,0.0,
35873,BATHGATE AVE,,,0.0,0.0,
33389,251 ST,,,0.0,0.0,
23383,TRANSVRS 3 RD,,,0.0,0.0,
84764,RIVERDALE AVE,North Riverdale-Fieldston-Riverdale,Bronx,3.0,0.15787917898697,"RIVERDALE AVE, North Riverdale-Fieldston-Riverdale, Bronx"
3487,MADISON AVE,,,0.0,0.0,
104059,8 AVE,,,0.0,0.0,
17842,LEWIS BLVD,,,0.0,0.0,
94403,PIERPONT PL,,,0.0,0.0,
42387,11 AVE,,,0.0,0.0,
39510,FLUSHING AVE,,,0.0,0.0,
80472,JUSTICE AVE,,,0.0,0.0,
62576,TIEMANN AVE,,,0.0,0.0,
24142,219 ST,,,0.0,0.0,
